,siteiid,peiid,pedon_id,site_id,obs_date,utmzone,utmeasting,utmnorthing,x,y,horizdatnm,x_std,y_std,gpspositionalerror,describer,pedonpurpose,pedontype,pedlabsampnum,labdatadescflag,tsectstopnum,tsectinterval,utransectid,tsectkind,tsectselmeth,elev_field,slope_field,aspect_field,plantassocnm,earthcovkind1,earthcovkind2,erocl,bedrckdepth,bedrckkind,bedrckhardness,hillslopeprof,geomslopeseg,shapeacross,shapedown,slopecomplex,drainagecl,geomposhill,geomposmntn,geomposflats,slope_shape,classdate,classifier,classtype,taxonname,localphase,taxonkind,seriesstatus,taxpartsize,taxorder,taxsuborder,taxgrtgroup,taxsubgrp,soiltaxedition,osdtypelocflag,taxmoistcl,taxtempregime,taxfamother,psctopdepth,pscbotdepth,selection_method,ecositeid,ecositenm,ecositecorrdate,es_classifier,es_selection_method,umbric.epipedon,argillic.horizon,ochric.epipedon,cambic.horizon,lithic.contact,paralithic.contact,mollic.epipedon,paralithic.materials,kandic.horizon,lithologic.discontinuity,andic.soil.properties,densic.contact,abrupt.textural.change,aquic.conditions,duripan,slickensides,redox.depletions.with.chroma.2.or.less,redox.concentrations,reduced.matrix,densic.materials,volcanic.glass,folistic.epipedon,albic.materials,human.transported.material,strongly.contrasting.particle.size.class,secondary.carbonates,anthropic.epipedon,surface_fgravel,surface_gravel,surface_cobbles,surface_stones,surface_boulders,surface_channers,surface_flagstones,surface_paragravel,surface_paracobbles,landform_string,pmkind,pmorigin,sampled_as,musym,taxclname,correlated,grpiidref,grpname,correlated_matches
118,544106,533612,75-CA-05-078x,S1975-CA-05-078x,2/27/2009,10,706137.6,4203765.06,-120.6536179,37.95811844,NAD83,-120.651781,37.9576112,NA,COS,laboratory sampling site,taxadjunct to the series,UCD7505078,0,NA,NA,NA,NA,NA,293,6,315,NA,NA,NA,0,NA,"shale, unspecified",NA,NA,NA,NA,concave,simple,somewhat excessively,NA,NA,NA,NA,1/21/2016,Andrew Paolucci,correlated,Whiterock,NA,taxadjunct,established,loamy,entisols,orthents,xerorthents,lithic xerorthents,twelfth edition,0,xeric,thermic,NA,0,23,most recent,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,WHITEROCK,8034,"Loamy, mixed, superactive, acid, thermic Lithic Xerorthents",Whiterock,23254,UCD_pedons,TRUE
119,544107,533613,77-CA-55-042x,S1977-CA-55-042x,3/2/2009,10,729462.8,4191966.19,-120.3921051,37.84629059,NAD83,-120.4787221,37.8178676,NA,"WRP, BFS",laboratory sampling site,correlates to named soil,UCD7755042,0,NA,NA,NA,NA,NA,372,7.5,0,NA,NA,NA,0,NA,slate,NA,NA,NA,NA,convex,complex,somewhat excessively,NA,NA,NA,NA,12/23/2015,Theresa Kunch,correlated,Whiterock,NA,series,established,loamy,entisols,orthents,xerorthents,lithic xerorthents,twelfth edition,0,xeric,thermic,NA,0,18,most recent,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,WHITEROCK,8033,"Loamy, mixed, superactive, nonacid, thermic Lithic Xerorthents",Whiterock,23254,UCD_pedons,TRUE
120,544139,533645,66-CA-05-015x,S1966-CA-05-015x,10/21/2008,10,708822.31,4189327.27,-120.6272583,37.82748413,NAD83,-120.6541175,37.845114,NA,"JAD, COS, RWV",laboratory sampling site,taxadjunct to the series,UCD6605015,0,NA,NA,NA,NA,NA,165,6,0,NA,NA,NA,0,NA,latite,NA,NA,NA,NA,NA,NA,well,NA,NA,NA,NA,1/3/2017,Andrew Paolucci,correlated,Goldwall,NA,taxadjunct,tentative,loamy,mollisols,xerolls,haploxerolls,lithic ultic haploxerolls,twelfth edition,0,xeric,thermic,NA,0,25,most recent,R018XI101CA,Shallow Latite Ridgetops 20-35 PZ,7/6/2016,Andrew Paolucci,least missing data,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,latite,TOOMES,3046,"Loamy, mixed, superactive, thermic Lithic Ultic Haploxerolls",Goldwall,23254,UCD_pedons,TRUE
121,544140,533646,67-CA-55-003x,S1967-CA-55-003x,1/14/2009,10,712696.04,4196318.07,-120.5812225,37.88954163,NAD83,-120.580292,37.8882168,NA,"JAD, LEN",laboratory sampling site,undefined observation,UCD6755003,0,NA,NA,NA,NA,NA,338,23,90,NA,NA,NA,0,NA,latite,NA,NA,NA,NA,NA,simple,moderately well,NA,NA,NA,NA,12/17/2015,Theresa Kunch,correlated,Ultic Haploxeralfs,NA,family,NA,fine-loamy,alfisols,xeralfs,haploxeralfs,ultic haploxeralfs,twelfth edition,0,xeric,thermic,NA,43,79,most recent,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,latite,STOVER,3046,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs",Ultic Haploxeralfs,23254,UCD_pedons,TRUE
122,544147,533653,67-CA-05-041x,S1967-CA-05-041x,1/14/2009,10,720176.05,4256097.26,-120.4777527,38.42601395,NAD83,-120.4773559,38.4255578,NA,"COS, JAD",laboratory sampling site,representative pedon for component,UCD6705041,0,NA,NA,NA,NA,NA,1067,50,10,NA,NA,NA,0,NA,granite,NA,NA,NA,NA,NA,simple,well,NA,NA,NA,NA,9/26/2017,Andrew Brown,correlated,"Holland, thick colluvium",NA,series,established,fine-loamy,alfisols,xeralfs,haploxeralfs,ultic haploxeralfs,twelfth edition,0,NA,mesic,NA,66,116,most recent,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,HOLLAND,6039,"Fine-loamy, mixed, semiactive, mesic Ultic Haploxeralfs","Holland, thick colluvium",23254,UCD_pedons,TRUE
123,544148,533654,67-CA-05-030x,S1967-CA-05-030x,1/21/2009,10,713349.43,4249164.66,-120.557991,38.36524963,NAD83,-120.5588708,38.3665081,NA,JAD,laboratory sampling site,correlates to named soil,UCD6705030,0,NA,NA,NA,NA,NA,716,32,225,NA,NA,NA,0,NA,granite,NA,NA,NA,NA,NA,simple,well,NA,NA,NA,NA,5/2/2017,NA,correlated,Musick,NA,series,NA,fine-loamy,alfisols,xeralfs,haploxeralfs,ultic haploxeralfs,twelfth edition,0,xeric,mesic,not used,36,86,most recent,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,MUSICK,6207,"Fine-loamy, mixed, semiactive, mesic Ultic Haploxeralfs",Musick,23254,UCD_pedons,TRUE
124,544150,533656,67-CA-05-028x,S1967-CA-05-028x,1/21/2009,10,712552.34,4254377.52,-120.5655289,38.41238022,NAD83,-120.5629691,38.4112133,NA,JAD,laboratory sampling site,taxadjunct to the series,UCD6705028,0,NA,NA,NA,NA,NA,780,40,292,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,simple,well,NA,NA,NA,NA,5/30/2017,Andrew Brown,correlated,Musick,NA,taxadjunct,established,fine-loamy,alfisols,xeralfs,palexeralfs,ultic palexeralfs,twelfth edition,0,xeric,mesic,not used,39,89,most recent,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,HOLLAND,6206,"Fine-loamy, mixed, semiactive, mesic Ultic Palexeralfs",Musick,23254,UCD_pedons,TRUE
125,544151,533657,67-CA-05-029x,S1967-CA-05-029x,1/21/2009,10,714196.67,4249578.18,-120.548172,38.3687706,NAD83,-120.5488522,38.3697269,NA,JAD,laboratory sampling site,undefined observation,UCD6705029,0,NA,NA,NA,NA,NA,640,55,225,NA,NA,NA,0,NA,granite,NA,NA,NA,NA,convex,complex,excessively,NA,NA,NA,NA,5/4/2017,Andrew Brown,correlated,Ultic Haploxerolls,very deep,family,NA,coarse-loamy,mollisols,xerolls,haploxerolls,ultic haploxerolls,twelfth edition,0,NA,mesic,NA,30,105,most recent,F022AI202CA,Mesic Lower Montane Cool Drainages 40 - 47 PZ,5/4/2017,Dave Evans,least missing data,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,granitoid,CROUCH,6029,"Coarse-loamy, active, mesic Ultic Haploxerolls",Ultic Haploxerolls,23254,UCD_pedons,TRUE
126,544155,533661,67-CA-05-023x,S1967-CA-05-023x,1/21/2009,10,710393.43,4217158.54,-120.6012802,38.07774734,NAD83,-120.607922,38.0768176,NA,COS,laboratory sampling site,taxadjunct to the series,UCD6705023,0,NA,NA,NA,NA,NA,351,11,225,NA,NA,NA,0,NA,phyllite,NA,NA,NA,NA,NA,simple,well,NA,NA,NA,NA,8/14/2018,Andrew Brown,correlated,Donpedro,NA,series,tentative,fine-loamy,alfisols,xeralfs,haploxeralfs,ultic haploxeralfs,twelfth edition,0,xeric,thermic,not used,30,50,most recent,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,AUBERRY,8034,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs",Donpedro,23254,UCD_pedons,TRUE
127,544156,533662,67-CA-05-031x,S1967-CA-05-031x,1/21/2009,10,725575.26,4251523.3,-120.4174194,38.3834877,NAD83,-120.4195215,38.3813788,NA,COS,laboratory sampling site,taxadjunct to the series,UCD6705031,0,NA,NA,NA,NA,NA,3640,42,0,NA,NA,NA,0,NA,"shale, unspecified",NA,NA,NA,NA,NA,simple,well,NA,NA,NA,NA,8/27/2018,Andrew Brown,correlated,Bottlehill,NA,taxadjunct,tentative,clayey-skeletal,alfisols,xeralfs,haploxeralfs,ultic haploxeralfs,twelfth edition,0,xeric,mesic,NA,53,102,most recent,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,MARPA,8287,"Clayey-skeletal, mixed, semiactive, mesic Ultic Haploxeralfs",Bottlehill,23254,UCD_pedons,TRUE
128,544157,533663,67-CA-05-025x,S1967-CA-05-025x,1/21/2009,10,699319.76,4224930.41,-120.7252655,38.15024948,NAD83,-120.725229,38.15085,NA,JAD,laboratory sampling site,undefined observation,UCD6705025,0,NA,NA,NA,NA,NA,579,5,270,NA,NA,NA,0,NA,slate,NA,NA,NA,NA,NA,complex,well,NA,NA,NA,NA,7/30/2018,Andrew Paolucci,correlated,Ultic Haploxeralfs,NA,family,tentative,fine-loamy,alfisols,xeralfs,haploxeralfs,ultic haploxeralfs,twelfth edition,0,xeric,thermic,NA,37,60,most recent,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,LOS GATOS,7074,"Fine-loamy, mixed, active, thermic Ultic Haploxeralfs",Ultic Haploxeralfs,23254,UCD_pedons,TRUE
129,544158,533664,67-CA-05-024x,S1967-CA-05-024x,1/21/2009,10,700827.42,4229842.84,-120.7066879,38.19415283,NAD83,-120.705301,38.1951978,NA,COS,laboratory sampling site,undefined observation,UCD6705024,0,NA,NA,NA,NA,NA,290,13,248,NA,NA,NA,0,NA,"shale, unspecified",NA,NA,NA,NA,NA,simple,well,NA,NA,NA,NA,2/1/2016,Theresa Kunch,correlated,Luckymine,NA,taxadjunct,tentative,loamy,inceptisols,xerepts,haploxerepts,lithic haploxerepts,twelfth edition,0,xeric,thermic,NA,28,54,most recent,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,DORADO,7211,"Loamy, mixed, superactive, thermic Lithic Haploxerepts",Luckymine,23254,UCD_pedons,TRUE
130,544159,533665,66-CA-05-012x,S1966-CA-05-012x,1/23/2009,10,637158.34,4219381.09,-121.4354553,38.11184692,NAD83,-120.451747,38.0914147,NA,"JAD, COS, DD, FT",laboratory sampling site,representative pedon for component,UCD6605012,0,NA,NA,NA,NA,NA,610,25,45,NA,NA,NA,0,NA,"tuff, unspecified",NA,NA,NA,NA,NA,simple,moderately well,NA,NA,NA,NA,3/16/2018,Andrew Paolucci,correlated,Jennylind,NA,taxadjunct,tentative,loamy,entisols,orthents,xerorthents,lithic xerorthents,twelfth edition,0,xeric,thermic,NA,28,48,most recent,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,KIDD,5016,"Loamy, mixed, superactive, nonacid, thermic Lithic Xerorthents",Jennylind,23254,UCD_pedons,TRUE
131,544160,533666,65-CA-05-003x,S1965-CA-05-003x,1/26/2009,10,727493.35,4227832.94,-120.4030991,38.16971588,NAD83,-120.4045638,38.1687413,NA,"JAD, COS",laboratory sampling site,taxadjunct to the series,UCD6505003,0,NA,NA,NA,NA,NA,1012,11,315,NA,NA,NA,2,NA,"tuff, unspecified",NA,NA,NA,NA,NA,simple,well,NA,NA,NA,NA,10/26/2017,Andrew Brown,correlated,Iron Mountain,NA,taxadjunct,established,loamy,entisols,orthents,xerorthents,lithic xerorthents,twelfth edition,0,xeric,mesic,NA,0,23,most recent,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,IRON MOUNTAIN,3033,"Loamy, mixed, superactive, nonacid, mesic Lithic Xerorthents",Iron Mountain,23254,UCD_pedons,TRUE
132,544161,533667,66-CA-05-006x,S1966-CA-05-006x,1/23/2009,10,712656.39,4197123.92,-120.5814362,37.89680862,NAD83,-120.5825566,37.898274,NA,"COS, DD, FT",laboratory sampling site,taxadjunct to the series,UCD6605006,0,NA,NA,NA,NA,NA,158,20,180,NA,NA,NA,0,NA,"shale, unspecified",NA,NA,NA,NA,concave,simple,somewhat excessively,NA,NA,NA,NA,1/26/2016,Andrew Paolucci,correlated,Whiterock,NA,taxadjunct,established,loamy,inceptisols,xerepts,haploxerepts,lithic haploxerepts,twelfth edition,0,xeric,thermic,NA,0,30,most recent,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,MAYMEN,9018,"Loamy, mixed, superactive, thermic Lithic Haploxerepts",Whiterock,23254,UCD_pedons,TRUE
133,544179,533685,66-CA-05-016x,S1966-CA-05-016x,1/23/2009,10,710038.17,4215153.46,-120.6059189,38.05977249,NAD83,-120.605917,38.059776,NA,"COS, JAD",laboratory sampling site,undefined observation,UCD6605016,0,NA,NA,NA,NA,NA,1425,13,90,NA,NA,NA,0,NA,slate,NA,NA,NA,NA,NA,simple,moderately well,NA,NA,NA,NA,12/17/2015,NA,correlated,"Fine, mixed, superactive, thermic Typic Haploxeralfs",moderately deep,NA,NA,fine,alfisols,xeralfs,haploxeralfs,typic haploxeralfs,twelfth edition,0,xeric,thermic,NA,33,76,most recent,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,MELONES,7087,"Fine, mixed, superactive, thermic Typic Haploxeralfs","Fine, mixed, superactive, thermic Typic Haploxeralfs",23254,UCD_pedons,TRUE
134,544183,533689,65-CA-05-001x,S1965-CA-05-001x,1/26/2009,10,706157.09,4201745.54,-120.6539764,37.93992615,NAD83,-120.6527595,37.9392215,NA,"JAD, COS, LH",laboratory sampling site,correlates to named soil,UCD6505001,0,NA,NA,NA,NA,NA,268,27,180,NA,NA,NA,0,NA,phyllite,NA,NA,NA,NA,NA,complex,well,NA,NA,NA,NA,1/21/2016,Andrew Paolucci,correlated,Whiterock,NA,series,established,loamy,entisols,orthents,xerorthents,lithic xerorthents,twelfth edition,0,xeric,thermic,NA,0,20,most recent,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,WHITEROCK,8036,"Loamy, mixed, superactive, nonacid, thermic Lithic Xerorthents",Whiterock,23254,UCD_pedons,TRUE
135,544273,533779,71-CA-05-057x,S1971-CA-05-057x,2/25/2009,10,683526.48,4231259.79,-120.9037628,38.21060562,NAD83,-120.903759,38.210606,NA,JAD,laboratory sampling site,correlates to named soil,UCD7105057,0,NA,NA,NA,NA,NA,114,9,135,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,simple,well,NA,NA,NA,NA,12/24/2015,Theresa Kunch,correlated,Red Bluff,NA,series,established,fine,alfisols,xeralfs,palexeralfs,ultic palexeralfs,twelfth edition,0,xeric,thermic,NA,30,80,most recent,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,RED BLUFF,5101,"Fine, kaolinitic, thermic Ultic Palexeralfs",Red Bluff,23254,UCD_pedons,TRUE
136,544274,533780,71-CA-05-059x,S1971-CA-05-059x,2/25/2009,10,689297.76,4233273.79,-120.8373489,38.22755051,NAD83,-120.837345,38.227549,NA,JAD,laboratory sampling site,taxadjunct to the series,UCD7105059,0,NA,NA,NA,NA,NA,236,11,45,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,simple,well,NA,NA,NA,NA,5/12/2017,Andrew Paolucci,correlated,Angelscreek,NA,taxadjunct,tentative,loamy-skeletal,alfisols,xeralfs,haploxeralfs,ultic haploxeralfs,twelfth edition,0,xeric,thermic,NA,23,73,most recent,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,INKS,4201,"Loamy-skeletal, mixed, superactive, thermic Ultic Haploxeralfs",Angelscreek,23254,UCD_pedons,TRUE
137,544287,533793,71-CA-05-060x,S1971-CA-05-060x,2/25/2009,10,688190.88,4229184.92,-120.8510666,38.19095612,NAD83,-120.851066,38.190956,NA,JAD,laboratory sampling site,correlates to named soil,UCD7105060,0,NA,NA,NA,NA,NA,229,28,180,NA,NA,NA,0,NA,"sandstone, unspecified",NA,NA,NA,NA,NA,simple,somewhat excessively,NA,NA,NA,NA,12/23/2015,Theresa Kunch,correlated,Amador,NA,series,NA,loamy,inceptisols,xerepts,haploxerepts,typic haploxerepts,twelfth edition,0,xeric,thermic,shallow,0,33,most recent,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,PENTZ,5013,"Loamy, mixed, superactive, thermic, shallow Typic Haploxerepts",Amador,23254,UCD_pedons,TRUE
138,544295,533801,73-CA-05-067x,S1973-CA-05-067x,2/27/2009,10,718071.72,4238328.07,-120.5073242,38.26654053,NAD83,-120.5073071,38.2654287,NA,"COS, WRP, BFS",laboratory sampling site,correlates to named soil,UCD7305067,0,NA,NA,NA,NA,NA,710,15,45,NA,NA,NA,0,NA,gabbro,NA,NA,NA,NA,convex,simple,well,NA,NA,NA,NA,11/16/2017,Andrew Brown,correlated,Wukusick,NA,series,tentative,fine,alfisols,xeralfs,palexeralfs,ultic palexeralfs,twelfth edition,0,xeric,mesic,not used,39,89,most recent,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,DAKEN,6206,"Fine, mixed, subactive, mesic Ultic Palexeralfs",Wukusick,23254,UCD_pedons,TRUE
139,544298,533804,73-CA-05-065x,S1973-CA-05-065x,2/27/2009,10,708394.43,4240617.31,-120.6171799,38.2894516,NAD83,-120.6131671,38.2903281,NA,"COS, BFS",laboratory sampling site,taxadjunct to the series,UCD7305065,0,NA,NA,NA,NA,NA,631,29,248,NA,NA,NA,0,NA,gabbro,NA,NA,NA,NA,convex,simple,well,side slope,NA,NA,NA,1/21/2016,Andrew Paolucci,correlated,Trabuco,NA,taxadjunct,established,fine-loamy,inceptisols,xerepts,haploxerepts,typic haploxerepts,twelfth edition,0,xeric,thermic,NA,28,103,most recent,R018XI106CA,Shallow Thermic Steep Hillslopes PZ 27-33,6/22/2016,Andrew Paolucci,least missing data,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,TRABUCO,6078,"Fine-loamy, mixed, superactive, thermic Typic Haploxerepts",Trabuco,23254,UCD_pedons,TRUE
140,544299,533805,73-CA-05-069x,S1973-CA-05-069x,2/27/2009,10,708662.49,4239608.52,-120.6144104,38.28030777,NAD83,-120.615795,38.2785284,NA,"COS, RDR, BFS",laboratory sampling site,correlates to named soil,UCD7305069,0,NA,NA,NA,NA,NA,488,63,338,NA,NA,NA,0,NA,gabbro,NA,NA,NA,NA,convex,simple,well,NA,NA,NA,NA,5/4/2017,Andrew Brown,correlated,Holland,NA,series,established,fine-loamy,alfisols,xeralfs,haploxeralfs,ultic haploxeralfs,twelfth edition,0,NA,mesic,NA,10,60,most recent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,residuum,NA,BOOMER,6207,NA,Holland,23254,UCD_pedons,TRUE
141,544301,533807,73-CA-05-076x,S1973-CA-05-076x,2/27/2009,10,709824.91,4215742.64,-120.6081696,38.06512833,NAD83,-120.608173,38.065131,NA,"BFS, COS",laboratory sampling site,taxadjunct to the series,UCD7305076,0,NA,NA,NA,NA,NA,411,4,45,NA,NA,NA,0,NA,"metasedimentary rock, unspecified",NA,NA,NA,NA,NA,simple,well,NA,NA,NA,NA,8/14/2018,Andrew Brown,correlated,Donpedro,NA,series,tentative,fine-loamy,alfisols,xeralfs,haploxeralfs,ultic haploxeralfs,twelfth edition,0,xeric,thermic,not used,25,74,most recent,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,residuum,NA,DORADO,8036,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs",Donpedro,23254,UCD_pedons,TRUE
